DATE_TIME,current_contract,next_contract,carry_contract
2014-02-20 14:00:00,20140800,20140900,20140700
2014-03-21 15:00:00,20140900,20141000,20140800
2014-04-25 17:00:00,20141000,20141100,20140900
2014-05-22 18:00:00,20141100,20141200,20141000
2014-07-02 22:00:00,20141200,20150100,20141100
2014-07-23 16:00:00,20150100,20150200,20141200
2014-08-26 15:00:00,20150200,20150300,20150100
2014-09-19 17:00:00,20150300,20150400,20150200
2014-10-21 16:00:00,20150400,20150500,20150300
2014-11-20 18:00:00,20150500,20150600,20150400
2014-12-22 20:00:00,20150600,20150700,20150500
2015-01-20 14:00:00,20150700,20150800,20150600
2015-02-20 18:00:00,20150800,20150900,20150700
2015-03-23 15:00:00,20150900,20151000,20150800
2015-04-21 17:00:00,20151000,20151100,20150900
2015-05-21 15:00:00,20151100,20151200,20151000
2015-06-23 09:00:00,20151200,20160100,20151100
2015-07-23 16:00:00,20160100,20160200,20151200
2015-08-21 17:00:00,20160200,20160300,20160100
2015-09-24 14:00:00,20160300,20160400,20160200
2015-10-22 15:00:00,20160400,20160500,20160300
2015-11-17 14:00:00,20160500,20160600,20160400
2015-12-22 11:00:00,20160600,20160700,20160500
2016-01-21 15:00:00,20160700,20160800,20160600
2016-02-23 16:00:00,20160800,20160900,20160700
2016-03-22 22:00:00,20160900,20161000,20160800
2016-04-21 15:00:00,20161000,20161100,20160900
2016-05-23 20:00:00,20161100,20161200,20161000
2016-06-21 15:00:00,20161200,20170100,20161100
2016-07-21 17:00:00,20170100,20170200,20161200
2016-08-26 15:00:00,20170200,20170300,20170100
2016-09-23 12:00:00,20170300,20170400,20170200
2016-10-21 15:00:00,20170400,20170500,20170300
2016-11-21 19:00:00,20170500,20170600,20170400
2016-12-21 19:00:00,20170600,20170700,20170500
2017-01-20 17:00:00,20170700,20170800,20170600
2017-02-21 17:00:00,20170800,20170900,20170700
2017-03-24 01:00:00,20170900,20171000,20170800
2017-04-21 15:00:00,20171000,20171100,20170900
2017-05-23 16:00:00,20171100,20171200,20171000
2017-06-22 15:00:00,20171200,20180100,20171100
2017-07-25 16:00:00,20180100,20180200,20171200
2017-08-23 16:00:00,20180200,20180300,20180100
2017-09-20 17:00:00,20180300,20180400,20180200
2017-10-20 14:00:00,20180400,20180500,20180300
2017-11-20 18:00:00,20180500,20180600,20180400
2017-12-21 18:00:00,20180600,20180700,20180500
2018-01-19 17:00:00,20180700,20180800,20180600
2018-02-21 15:00:00,20180800,20180900,20180700
2018-03-22 15:00:00,20180900,20181000,20180800
2018-04-23 10:00:00,20181000,20181100,20180900
2018-05-23 18:00:00,20181100,20181200,20181000
2018-06-21 18:00:00,20181200,20190100,20181100
2018-07-20 15:00:00,20190100,20190200,20181200
2018-08-23 17:00:00,20190200,20190300,20190100
2018-09-19 15:00:00,20190300,20190400,20190200
2018-10-22 20:00:00,20190400,20190500,20190300
2018-11-19 17:00:00,20190500,20190600,20190400
2018-12-24 17:00:00,20190600,20190700,20190500
2019-01-18 15:00:00,20190700,20190800,20190600
2019-02-21 14:00:00,20190800,20190900,20190700
2019-03-22 14:00:00,20190900,20191000,20190800
2019-04-22 16:00:00,20191000,20191100,20190900
2019-05-23 16:00:00,20191100,20191200,20191000
2019-06-24 19:00:00,20191200,20200100,20191100
2019-07-24 14:00:00,20200100,20200200,20191200
2019-08-23 17:00:00,20200200,20200300,20200100
2019-09-23 19:00:00,20200300,20200400,20200200
2019-10-22 16:00:00,20200400,20200500,20200300
2019-11-20 20:00:00,20200500,20200600,20200400
2019-12-20 18:00:00,20200600,20200700,20200500
2020-01-22 16:00:00,20200700,20200800,20200600
2020-02-21 16:00:00,20200800,20200900,20200700
2020-03-23 15:00:00,20200900,20201000,20200800
2020-04-22 13:00:00,20201000,20201100,20200900
2020-05-22 15:00:00,20201100,20201200,20201000
2020-06-22 22:00:00,20201200,20210100,20201100
2020-07-23 17:00:00,20210100,20210200,20201200
2020-08-21 16:00:00,20210200,20210300,20210100
2020-09-21 17:00:00,20210300,20210400,20210200
2020-10-21 14:00:00,20210400,20210500,20210300
2020-11-20 19:00:00,20210500,20210600,20210400
2020-12-21 18:00:00,20210600,20210700,20210500
2021-01-19 13:00:00,20210700,20210800,20210600
2021-02-19 19:00:00,20210800,20210900,20210700
2021-03-23 18:00:00,20210900,20211000,20210800
2021-04-22 16:00:00,20211000,20211100,20210900
2021-10-15 15:00:02,20211100,20211200,20211000
2021-10-18 18:00:01,20211200,20220100,20211100
2021-10-19 18:00:01,20220100,20220200,20211200
2021-10-20 18:00:02,20220200,20220300,20220100
2021-10-25 18:00:02,20220300,20220400,20220200
2021-10-29 18:00:01,20220400,20220500,20220300
2021-11-23 18:00:01,20220500,20220600,20220400
2021-12-10 19:00:02,20220600,20220700,20220500
2022-01-24 19:00:02,20220700,20220800,20220600
2022-02-18 23:00:01,20220800,20220900,20220700
2022-03-10 19:00:01,20220900,20221000,20220800
2022-04-25 18:00:02,20221000,20221100,20220900
2022-05-23 18:00:01,20221100,20221200,20221000
2022-06-29 18:00:02,20221200,20230100,20221100
2022-07-14 18:00:02,20230100,20230200,20221200
2022-08-29 17:00:02,20230200,20230300,20230100
2022-09-29 16:00:02,20230300,20230400,20230200
2022-10-25 17:00:02,20230400,20230500,20230300
2022-11-14 20:00:02,20230500,20230600,20230400
2022-12-12 17:00:01,20230600,20230700,20230500
2023-01-13 23:00:01,20230700,20230800,20230600
2023-02-17 23:00:01,20230800,20230900,20230700
2023-03-24 16:00:02,20230900,20231000,20230800
2023-04-27 17:00:01,20231000,20231100,20230900
2023-05-23 17:00:02,20231100,20231200,20231000
2023-06-21 17:00:02,20231200,20240100,20231100
2023-06-28 23:00:02,20240100,20240200,20231200
2023-08-21 20:00:02,20240200,20240300,20240100
2023-09-22 19:00:02,20240300,20240400,20240200
2023-10-13 19:00:02,20240400,20240500,20240300
2023-11-29 19:00:01,20240500,20240600,20240400
2024-01-19 19:00:01,20240600,20240700,20240500
2024-01-26 19:00:01,20240700,20240800,20240600
2024-02-23 19:00:01,20240800,20240900,20240700
2024-03-21 17:00:01,20240900,20241000,20240800
2024-03-28 23:00:00,20241000,20241100,20240900
