DATE_TIME,current_contract,next_contract,carry_contract
2020-12-15 11:00:00,20210600,20210900,20210300
2021-03-15 11:00:00,20210900,20211200,20210600
2021-06-15 11:00:00,20211200,20220300,20210900
2021-09-15 11:00:00,20220300,20220600,20211200
2021-12-15 11:00:00,20220600,20220900,20220300
2022-03-15 11:00:00,20220900,20221200,20220600
2022-06-15 11:00:00,20221200,20230300,20220900
2022-09-17 14:00:00,20230300,20230600,20221200
2022-12-16 15:00:00,20230600,20230900,20230300
2023-03-14 10:00:00,20230900,20231200,20230600
2023-06-15 09:00:00,20231200,20240300,20230900
2023-09-14 08:00:00,20240300,20240600,20231200
2023-12-14 08:00:00,20240600,20240900,20240300
2024-03-15 08:00:00,20240900,20241200,20240600
2024-06-16 08:00:00,20241200,20250300,20240900
2024-09-14 08:00:00,20250300,20250600,20241200
2024-12-14 08:00:00,20250600,20250900,20250300
